0,0.026666667,0.036760428,1
1,0.133333333,0.121431948,300
2,0.18,0.2005651,3.303333333
3,0.2,0.220844461,1.693383412
4,0.24,0.182380717,1.817507451
5,0.123333333,0.12049286
6,0.053333333,0.066338014
7,0.033333333,0.031305225
8,0.01,0.012926449
