0,0.02,0.036152832,1
1,0.08,0.120027401,100
2,0.29,0.199245486,3.32
3,0.2,0.220498338,1.808397918
4,0.23,0.183013621,1.822086716
5,0.06,0.121521044,
6,0.06,0.067241644,
7,0.02,0.031891751,
8,0.02,0.013235077,
9,0.02,0.004882273,
