0,1.998912904,1.966911505,2.028717219
0.0186,1.535926741,1.451119303,1.606848079
0.0372,1.224014811,1.039516703,1.353096724
0.0558,1.180412633,0.972214474,1.320556463
0.0744,0.8162413,-0.030919125,1.085244852
